run,epoch,train_loss,val_loss,miou,road_iou,lane_iou,other_iou,road_precision,road_recall,road_f1,lane_precision,lane_recall,lane_f1,other_precision,other_recall,other_f1,lane_recall_0to10m,lane_recall_10to20m,lane_recall_20to30m,lane_recall_30plus,peak_gpu_memory_bytes_val,val_wall_clock_seconds,lr,train_ce_loss,train_lovasz_loss,train_total_loss,val_ce_loss,val_lovasz_loss,val_total_loss
G2,16,0.1964434865689515,0.2232079116317133,0.792989259510675,0.93303671111541,0.467874386631518,0.9780566807850968,0.9719377851085318,0.9588676919640948,0.9653585012123488,0.5098600090040151,0.8503378775264199,0.6374855926264881,0.9938059982983666,0.9840553269744567,0.9889066276876384,0.9363706652157728,0.8741505326867943,0.8326086439993348,0.7018926425941476,476352512,65.85910475999117,0.0014,0.1008318505994574,0.1912232725005918,0.1964434865689515,0.1140910166393344,0.2182337901839572,0.2232079116317133
G2,17,0.1903572688083935,0.2135045696101669,0.8032135961601238,0.940630280685584,0.4882209649909027,0.9807895428038848,0.978310765197882,0.960663824969438,0.9694069911691566,0.5501107873381827,0.8127192301518592,0.6561135429158358,0.9907475836790234,0.9898560500462336,0.9903016162085942,0.891247324147496,0.822081851629125,0.8189908575396366,0.7087029781359752,478454784,64.45914747938514,0.0014,0.0967020642704828,0.1873104090874629,0.1903572688083935,0.1117446235458677,0.2035198916111969,0.2135045696101669
G2,18,0.1855223111262352,0.2091555114473319,0.8174073701842198,0.9480722526190024,0.523048107081327,0.98110175085233,0.9780162702238052,0.9687162268424684,0.9733440341798486,0.6299487751362556,0.7550364501762566,0.6868438424885519,0.9899570572572616,0.9909649310367056,0.9904607377488112,0.8636517138515225,0.7777802884115672,0.7339169098235376,0.6103800421586886,478455296,65.73832447268069,0.0014,0.092615447720866,0.1858137266612049,0.1855223111262352,0.1128719002681059,0.1925672224127791,0.2091555114473319
G2,19,0.1868834213048605,0.2196383756766509,0.8051662714629128,0.936985867227561,0.5015767909345465,0.9769361562266304,0.9662174012358934,0.9687217279592536,0.9674679439645928,0.5761077455123108,0.7949591665767252,0.6680667868106523,0.994562278556465,0.9821823372948886,0.9883335414243262,0.9213255001759753,0.806416796169986,0.8011685446849103,0.6230050387338794,478450176,64.21489843167365,0.0014,0.0937150427240653,0.1863367572886435,0.1868834213048605,0.1179685206100758,0.2033397102495655,0.2196383756766509
G2,20,0.1831140521721079,0.2107396640349179,0.805702277469706,0.9398087317778436,0.4976652473971029,0.9796328532341712,0.9710148434557644,0.9669347741856724,0.968970513826386,0.5633342618726009,0.8102166238727219,0.6645880957203624,0.994605414372547,0.9848658163906824,0.9897116544956532,0.9002146221813419,0.8407780789025326,0.7795040438784048,0.6549656826263127,480548864,63.44217215292156,0.0014,0.0913906254847774,0.1834468533182597,0.1831140521721079,0.1124782270260362,0.196522873328326,0.2107396640349179
G2,21,0.1855393372423914,0.2119558270270418,0.8099479612755066,0.942161549758896,0.5083473089792512,0.9793350250883724,0.9736890009146136,0.9667747305740808,0.9702195472625416,0.5779713412994056,0.8084274107306213,0.6740454349645332,0.992743548478396,0.9863960842667994,0.9895596376309742,0.908827419309452,0.8282141837090903,0.795545267732716,0.6637196218194125,476363264,65.07298749312758,0.0014,0.0938240525250499,0.1834305691998451,0.1855393372423914,0.1118694426284896,0.2001727693817681,0.2119558270270418
G2,22,0.1770604397017701,0.2238706163958543,0.7929533348275367,0.9335000123037538,0.4678680393907126,0.9774919527881436,0.9702930912149688,0.9609648055474062,0.965606419822562,0.5137604992357029,0.8396851602401477,0.6374797009476638,0.9942909425764146,0.9830091905121504,0.9886178817667896,0.916838348373618,0.8679519155151106,0.8151041973100502,0.6914884424281702,476363264,64.0922017050907,0.0014,0.0880157753403683,0.1780893286882803,0.1770604397017701,0.1184223214655907,0.2108965893534736,0.2238706163958543
G2,23,0.1783368050638618,0.2359176145763033,0.8061872392448884,0.9382234296517034,0.5040781037464076,0.9762601843365544,0.9696481367988464,0.96661106549567,0.9681272192858602,0.6128998448832432,0.739518284987316,0.670281819130048,0.9898713851526808,0.9861107817828209,0.9879875049593152,0.7935961253867887,0.7365023264137437,0.7701127775292539,0.6604285599421083,478459392,64.45938191376626,0.0014,0.088374011613557,0.1799255870822576,0.1783368050638618,0.129916682275426,0.2120018651398519,0.2359176145763033
G2,24,0.1770292927719781,0.2127236009032155,0.8073845251338891,0.9400020402696913,0.5032511969762651,0.9789003381557112,0.972403561867121,0.9657656700734264,0.969073249159074,0.570381792888215,0.8104597379574697,0.6695503692111292,0.9928423412979592,0.9858576809031708,0.989337683440919,0.8884727155311591,0.81798805087473,0.8034706397896582,0.7438207483059239,478455808,64.0095994360745,0.0014,0.0873754090545217,0.1793077676703527,0.1770292927719781,0.1112186585966911,0.2030098839145567,0.2127236009032155
G2,25,0.1754532034653399,0.2215822651413166,0.7959742759555758,0.9336453598748288,0.4785933731954676,0.9756840947964308,0.9635257109248891,0.9678523269397704,0.9656841727536498,0.5509099758911528,0.7847582213410902,0.6473630707016544,0.9948476095021748,0.980639404187462,0.9876924123306896,0.8883690280065898,0.8164481238120049,0.7605266914073651,0.6232164653394503,478459904,63.81012488622218,0.0014,0.0865841119120636,0.1777381831898498,0.1754532034653399,0.118532888780141,0.2060987536821307,0.2215822651413166
G2,26,0.1742530658847154,0.2068557844549003,0.812201589923113,0.9441065127500936,0.5116265423819742,0.980871714637271,0.9739672984339977,0.9685473867174414,0.971249781386288,0.5806597078197601,0.8114435678788797,0.6769218825382214,0.9938625055440844,0.986849328633449,0.9903435011861778,0.9023335407591786,0.8301997538578055,0.7986121746916272,0.6902401271753681,476427776,64.60015107039362,0.0014,0.0860555638165759,0.1763950038329971,0.1742530658847154,0.1094820517167035,0.1947474645373101,0.2068557844549003
G2,27,0.1667729115468883,0.2102999186945251,0.8232388764440427,0.9468479392566423,0.5426594966220241,0.9802091934534616,0.9738560086895572,0.9715435431372498,0.9726984015178646,0.635132739661364,0.7884556423696963,0.7035376216336666,0.9927599553959944,0.9872666830015776,0.99000569908878,0.916113778378248,0.804526590510418,0.7547995997881232,0.6487834604793933,476427264,64.27403545286506,0.0007,0.0806766535578986,0.172192515946467,0.1667729115468883,0.116948023226319,0.1867037913580942,0.2102999186945251
G2,28,0.1666520961789125,0.2051972263647864,0.820792703232977,0.9475915131471808,0.533205909484807,0.9815806870669432,0.9771892299184486,0.9690262410881524,0.9730906165389216,0.6212013271184026,0.7900991021777626,0.6955437703262919,0.9916492909943048,0.989761981398256,0.9907047373577704,0.8628859857482185,0.8142706193398002,0.7703277018720803,0.6595379933999057,476427776,63.92721327301115,0.0007,0.0811628199303884,0.1709785530416913,0.1666520961789125,0.1105652057940864,0.1892640406033024,0.2051972263647864
G2,29,0.1636375195300608,0.2115021413166282,0.80941592614264,0.9419339852246446,0.5053241960991038,0.9809895971041716,0.9776991865300182,0.9626158126239852,0.9700988729703712,0.5707006980678733,0.8151981316477547,0.6713825465751506,0.9912407804084342,0.989567797929847,0.9904035826722069,0.905172179490664,0.8383010365831938,0.7955067329771645,0.6671823926781434,478513664,64.42988414783031,0.0007,0.0786657875903544,0.1699434639207601,0.1636375195300608,0.1122134908257673,0.1985773008446105,0.2115021413166282
G2,30,0.1629642596341878,0.2071067430725735,0.8219709813101649,0.9479118844986714,0.5356223238182217,0.9823787356136012,0.9780276787306996,0.9685376109307796,0.97325951142049,0.6279126579670183,0.7846774621714893,0.6975964278592054,0.9912866699121904,0.9909354933884076,0.991111050542547,0.878922972454312,0.8023779844663917,0.7789263713699032,0.6542509791122716,478513152,65.34004223719239,0.0007,0.0781225287349461,0.1696834615596313,0.1629642596341878,0.1136832430182645,0.1868469991721212,0.2071067430725735
G2,31,0.1611113970310443,0.2064851058336595,0.8122369909614707,0.94245833532892,0.5138462743442089,0.9804063632112832,0.9734720730091768,0.967301319146664,0.970376886018852,0.5796713111825652,0.8190063423225873,0.6788618937769025,0.9934533125914105,0.986781673678754,0.9901062543765284,0.855462239796085,0.8568498649019071,0.7977920904750173,0.6734035290953849,476427776,63.94786591455341,0.0007,0.0773598566846038,0.1675030810148294,0.1611113970310443,0.1089114611256971,0.1951472895271662,0.2064851058336595
G2,32,0.1634139085887,0.2078376085161128,0.8175848034949743,0.9450996916542316,0.5253487030969778,0.982306015733714,0.9768908531915104,0.9667125825520916,0.971775067066574,0.5918782251399829,0.8237497733183952,0.6888244006506065,0.9932442929434958,0.9889132503837516,0.991074039968679,0.9035057696068844,0.8426134761770511,0.8186495778469023,0.6790374788786874,478522880,63.469767979346216,0.0007,0.0789248020372128,0.1689782134728939,0.1634139085887,0.1129642929920616,0.1897466316081894,0.2078376085161128
G2,33,0.1634856916044774,0.2208808342874464,0.8134960678466312,0.9399206237438767,0.5231649516846044,0.9774026281114124,0.9741089834065668,0.9640036700573748,0.9690299821957792,0.6187491328665826,0.7720343537485272,0.6869445769560144,0.9885464100047512,0.988597981089532,0.9885721948745612,0.8892104416966295,0.7945916701900826,0.7506125141349416,0.6229518449030644,478523904,62.552618108689785,0.0007,0.0787553768079117,0.1694606294704938,0.1634856916044774,0.1240737425137518,0.1936141839354402,0.2208808342874464
G2,34,0.1586394216676628,0.2118819155678566,0.8163995839866548,0.9434411582174328,0.5260102751150947,0.9797473186274368,0.9708848041271346,0.9709103552305708,0.9708975795107456,0.603998459864138,0.802909624584787,0.6893928352814294,0.9943407967062988,0.9852411670181848,0.9897700675323534,0.862952568060623,0.8249277359114119,0.789801873029319,0.681671687064226,478523904,65.27259580418468,0.0007,0.0759092779646442,0.1654602872619228,0.1586394216676628,0.1162445400932079,0.1912747501408578,0.2118819155678566
G2,35,0.1602616889044995,0.2056281423817078,0.8201178887236164,0.9464402666384196,0.5329562427159997,0.9809571568164298,0.972742157201226,0.9722244568056896,0.972483238104152,0.6199921290830381,0.7915131144287606,0.695331318487917,0.9942177887953456,0.9865857166250898,0.990387049453319,0.8052222603131071,0.8206414441427582,0.782368892770143,0.6548400944408671,480606208,64.03479919582605,0.0007,0.0764846467297596,0.167554084479042,0.1602616889044995,0.1119592946837656,0.1873376941114353,0.2056281423817078
G2,36,0.1559341194923035,0.2025005255851687,0.8233055778238141,0.9493840962173036,0.5383889175794805,0.9821437196746584,0.9782156468119728,0.9698897869400984,0.9740349252459204,0.6242997802160858,0.7964327549650058,0.6999386324578938,0.9918105350865516,0.99017367686752,0.99099143006226,0.8836176602134049,0.8231383789717631,0.7677033722999952,0.6636963696369637,476426240,64.2390111409768,0.00035,0.0737811273369327,0.1643059842392866,0.1559341194923035,0.1107368462835438,0.1835273583846477,0.2025005255851687
G2,37,0.1552853689071369,0.2061687499724535,0.8255002210439207,0.9477287479268056,0.548627998827202,0.9801439163777546,0.9731986821535632,0.9731272633081248,0.973162971420516,0.6448840080524341,0.78612505344217,0.7085342628993997,0.9932214697905196,0.9867445254391608,0.989972403794484,0.8642617406676744,0.8141387976361001,0.7546047038821195,0.6413430522391186,476427776,63.29288398497738,0.00035,0.0733559317036796,0.1638588743007356,0.1552853689071369,0.116059839228789,0.1802178209945042,0.2061687499724535
G2,38,0.1547309383147813,0.2057549464568082,0.8242969525467991,0.9483972658309924,0.5424888825394821,0.9820047092699224,0.976180834807109,0.9708642649767916,0.9735152912221938,0.6239381885295703,0.8060402171042401,0.703394220445017,0.9933491806182811,0.9885039887447428,0.9909206619712292,0.8749232658072437,0.836822174641674,0.7686476934523809,0.6678492424558621,476427776,63.5461308779777,0.00035,0.073184369886314,0.1630931372190263,0.1547309383147813,0.1115051536316362,0.1884995862557035,0.2057549464568082
G2,39,0.1544662807716843,0.2079066331653545,0.8128011822076383,0.9440323016193072,0.5134380353719661,0.9809332096316418,0.97573028650285,0.9667324135614156,0.9712105100650468,0.5749398715953238,0.8275800122671362,0.6785055263207728,0.993422898346346,0.9873454375333608,0.9903748444038132,0.894037748199869,0.8449308363290811,0.8189600581654431,0.7027136038720954,478522368,63.31901566998568,0.00035,0.0729588544863308,0.1630148526714665,0.1544662807716843,0.1112071024486795,0.1933990611410182,0.2079066331653545
G2,40,0.1546205754622672,0.2040812244677605,0.8252425557384782,0.9484078825097416,0.5455774489248953,0.9817423357807976,0.9744968028910052,0.97254691870622,0.9735208844342168,0.6254759654465616,0.8102822362238844,0.7059852604661117,0.9943830372067456,0.9872170063035964,0.990787064549434,0.9026449511400652,0.823649779872264,0.7998524427639315,0.6873886789174161,478492672,64.33339896000689,0.00035,0.0729943941488805,0.1632523628941271,0.1546205754622672,0.1105596035046296,0.1870432410014069,0.2040812244677605
G2,41,0.1547264838508924,0.2047604845396967,0.8212170439562545,0.9472421128528892,0.5342787829004615,0.9821302361154128,0.9745040424518016,0.9713138971244342,0.9729063546854912,0.6112456148035472,0.8092720049979307,0.6964559359811257,0.994313959214494,0.9876773953130098,0.9909845662212348,0.8976455467745905,0.8368247902066634,0.7801627266936676,0.6678199957546168,476427776,63.89207035501022,0.00035,0.0725656127270134,0.1643217422622095,0.1547264838508924,0.1114043435883811,0.1867122824226195,0.2047604845396967
G2,42,0.1526733412732498,0.2181089274611117,0.8231898484890453,0.947130060121634,0.5423463583716239,0.9800931269738778,0.9709620227448624,0.974739807972659,0.9728472478746164,0.6447798406691557,0.7734411495887072,0.7032744045173116,0.9941766617445568,0.9857521771163166,0.9899464965789032,0.865062038853732,0.7972504279402407,0.7525957667223884,0.6351315922153877,478524416,63.04589023502194,0.00035,0.0718039304955364,0.161738821706566,0.1526733412732498,0.1241811067642023,0.1878556412567074,0.2181089274611117
G2,43,0.1523444019472788,0.2019534696022876,0.8233668809767828,0.9482924976611148,0.5400247169938867,0.981783428275347,0.9783069370634464,0.9686610371401162,0.9734600926703976,0.6155099895886221,0.8149307762528413,0.7013195451148467,0.991910111865206,0.9897083159505444,0.990807990689222,0.8923922376781728,0.8455939775884928,0.7913957912674051,0.6670192287352188,478523392,63.02109985699644,0.00035,0.0719663135143366,0.1607561766580429,0.1523444019472788,0.1100480004588866,0.1838109384316744,0.2019534696022876
G2,44,0.1515733647838652,0.2131280566617432,0.8187817888043388,0.9447466501686104,0.5312039686436517,0.9803947476007544,0.9729283800529884,0.9702521203404784,0.9715884072474946,0.6098660897387301,0.8046270317957767,0.6938382861091914,0.9936814186771704,0.986544962197321,0.9901003310461224,0.8975976704683329,0.8302131586400973,0.7903283845430591,0.6410546139359699,478520832,63.96093819200178,0.00035,0.0710183345027276,0.1611100604715516,0.1515733647838652,0.1190179431435859,0.1882202277373936,0.2131280566617432
G2,45,0.1507265576081157,0.2109518165907098,0.8236055758069535,0.9472287022710664,0.5421133571796358,0.9814746679701584,0.9759296080993436,0.9698877145505368,0.9728992810821931,0.6245592805803603,0.8041794074731967,0.7030784794849383,0.9926427700166216,0.9886666789308226,0.9906507348646456,0.9000788390223962,0.8273487478827594,0.7885341412258214,0.6583993967678168,480620032,64.00769266899442,0.000175,0.0703230088522481,0.1608070977078349,0.1507265576081157,0.1176727836356601,0.1865580660782547,0.2109518165907098
G2,46,0.1504804398276409,0.2081010668952432,0.8220139699923266,0.947089933058143,0.5380914015740489,0.980860575344788,0.976253931497888,0.969422215336094,0.97282607955414,0.6157224813515,0.8101679200576903,0.6996871590639906,0.9923745939562474,0.9883093963851044,0.9903378234220848,0.885952120549277,0.8400437881191215,0.7850963657026231,0.655311638168781,476425216,64.45406662501046,0.000175,0.0701190339025021,0.1607228115897481,0.1504804398276409,0.1164166193520132,0.1833688952688438,0.2081010668952432
G2,47,0.1496180919705536,0.2070159470546059,0.8269423261023582,0.950548420018852,0.5480699155730734,0.982208642715149,0.9788990006446954,0.9704324632951524,0.974647345601054,0.6312993007810218,0.8060940519327426,0.708068686122856,0.9920212504650996,0.990029706613509,0.9910244779981986,0.9020599927719553,0.8244930661507122,0.7833094263489954,0.6645563727772088,476427776,64.23201423999853,0.000175,0.0696036787247004,0.1600288262947037,0.1496180919705536,0.1154196813987154,0.1831925304891127,0.2070159470546059
G2,48,0.1494498949269121,0.2081885659110008,0.8224613393743353,0.9486774511254084,0.5367522188562469,0.9819543481413504,0.9760463477346198,0.9712910276430348,0.973662881537962,0.6179245189867668,0.8033829461106133,0.6985540183644355,0.9934730415992398,0.9883303463435492,0.990895021433984,0.9051172707889126,0.8232530039605289,0.7899559471365639,0.6504120727369143,478520320,63.356246699986514,0.000175,0.0701114028290813,0.158676984333955,0.1494498949269121,0.1156959887684529,0.1849851540108728,0.2081885659110008
G2,49,0.1493517332686239,0.2075993614995645,0.8235081709499185,0.9478350414478962,0.5408801106463366,0.9818093607555224,0.9776966804151744,0.9687821584930392,0.97321900600303,0.6187223730389801,0.8112900614266776,0.7020404857058727,0.992144862077922,0.9895010575899392,0.9908211962236656,0.8727248642204265,0.8377430538557054,0.790699292589586,0.6720815450643777,478521344,65.12476408598013,0.000175,0.0695804873880817,0.1595424920675778,0.1493517332686239,0.1144511076660516,0.1862965078998564,0.2075993614995645
G2,50,0.1498517126396924,0.2056726136607014,0.8243245439061823,0.9493865904691602,0.5409679220595222,0.9826191191898646,0.9781473513891188,0.9699595376069858,0.9740362379743986,0.6182689285340089,0.8122689651892953,0.7021144493864765,0.992877507614416,0.9895946760229276,0.9912333737519702,0.9110144520836256,0.8348471297204831,0.794778288071659,0.6555800309698807,478521344,64.89399174999562,0.000175,0.0694722513318993,0.1607589226121741,0.1498517126396924,0.1151395158816336,0.1810661947872076,0.2056726136607014
G2,51,0.1480611721856583,0.209768501868368,0.8228269244339312,0.9480416394243316,0.5382921932943844,0.9821469405830776,0.9759347267929726,0.9707349631909944,0.9733279004287492,0.6210799792157959,0.8015206340445616,0.6998568875807469,0.9932565492874303,0.9887398828245813,0.9909930696602792,0.9036148062463852,0.8315223529943299,0.7775157875077332,0.6256906975232399,476427776,64.16615665098652,0.000175,0.0688952762702809,0.1583317919865106,0.1480611721856583,0.117894393679065,0.1837482164083566,0.209768501868368
G2,52,0.148423610467279,0.2141473913901589,0.8250829935736567,0.9485195453302242,0.5455235085773479,0.9812059268133976,0.976096484254848,0.971075877625846,0.9735797083518344,0.6398071695774625,0.7873205795817487,0.7059400980312508,0.99206492862371,0.98896755703871,0.9905138214396364,0.8757062146892656,0.8050076872391829,0.7757457178339621,0.6531910832078394,476421120,63.2207666989998,0.000175,0.0689951127495391,0.1588569953192651,0.148423610467279,0.1229325305127228,0.1824297205674358,0.2141473913901589
G2,53,0.1481496175199121,0.2064965011138055,0.8219813414175711,0.948930151314498,0.534423680141374,0.982590192796841,0.9765356473047804,0.97107159701995,0.9737959574122976,0.6177436058755881,0.7984796998476531,0.6965790310172154,0.993323373857216,0.9891228377965698,0.9912186556422944,0.8988993431563997,0.8201993535236691,0.7784351145038167,0.662106615285806,476427776,64.16227128100581,8.75e-05,0.0687667061252607,0.1587658227071093,0.1481496175199121,0.1132659713530706,0.1864610586988015,0.2064965011138055
G2,54,0.1476522619161626,0.2101807402110555,0.8239141964073186,0.9474995426431322,0.5427007329772919,0.9815423136015315,0.9759525461997453,0.9701490024271088,0.973042120828632,0.626384036147484,0.8024577846324198,0.703572276043354,0.9927736682204978,0.9886054840922964,0.9906851918973556,0.8829200069928324,0.8274185164341837,0.777005990848625,0.6561369151517732,478510080,63.83282485901145,8.75e-05,0.0684442927709636,0.1584159382060973,0.1476522619161626,0.1192589433960771,0.1818435939002989,0.2101807402110555
G2,55,0.1474938207645178,0.207510332025898,0.8220401414167364,0.9478088477740986,0.5359095044912535,0.9824020719848574,0.977915352091516,0.9685401997555269,0.9732051980944928,0.6096278325022519,0.8158991784816884,0.6978399481534107,0.992560511265035,0.9896895008820312,0.9911229269461352,0.8956936327283913,0.846263423690027,0.7893106302471325,0.6749888542131074,478509568,63.34111513698008,8.75e-05,0.0684242923850402,0.158139057006438,0.1474938207645178,0.1140837997780181,0.1868530643832248,0.207510332025898
G2,56,0.1483882790832812,0.2089066273933794,0.8224653687813598,0.9469380658924712,0.5391682713488736,0.9812897691027342,0.9765441560846414,0.9689771887476702,0.972745956824669,0.616322627373758,0.8115686099189318,0.700596915081111,0.9925105579499722,0.988610200712663,0.9905565398918206,0.8788154019761649,0.8395829277262206,0.789438997317547,0.6676460918878935,476426752,62.7777139969985,8.75e-05,0.0686181212855695,0.1595403155727424,0.1483882790832812,0.1157501767971553,0.1863129007216129,0.2089066273933794
G2,57,0.148069149519092,0.2071029017679393,0.8267123757881784,0.9515579561965428,0.5452908997263912,0.9832882714416012,0.978696424647996,0.9716843018098964,0.9751777580319122,0.6310576176670945,0.8004853039806481,0.7057453063665103,0.9929558657852692,0.9901954304391074,0.99157372692662,0.8960961772254491,0.8239133272418744,0.7771392893894021,0.6462572877342685,478525440,63.726814410998486,8.75e-05,0.0688757148376617,0.1583868693496132,0.148069149519092,0.1149928595120501,0.1842200845661055,0.2071029017679393
G2,58,0.1473126536259299,0.2064578096278839,0.8216856181439164,0.9482041880761188,0.5344760056457304,0.9823766607099002,0.9763503691433628,0.9704943672669688,0.9734135609394052,0.6155785940128911,0.8022440726979982,0.6966234775640104,0.9932153961616812,0.9890135000760724,0.9911099945639044,0.884048234859427,0.8333624281083836,0.7882853780659452,0.6433346201515736,478525440,64.31379724800354,8.75e-05,0.0682114216533152,0.1582024635937755,0.1473126536259299,0.1133094797893944,0.1862966614969385,0.2064578096278839
G2,59,0.1468867374118417,0.2104870298334087,0.8259915671304677,0.9484286527538835,0.5472196876873745,0.9823263609501452,0.974910673583684,0.9721568745985892,0.9735318266987986,0.6411518913107224,0.7888134803424199,0.707358744258616,0.993448987743157,0.9887310316308768,0.9910843948816864,0.8843271152564957,0.8158008638889134,0.7613817822555631,0.6445943225286893,478525440,64.64832582502277,8.75e-05,0.0681985891566627,0.1573762963513908,0.1468867374118417,0.1187092435869595,0.1835555718668426,0.2104870298334087
G2,60,0.1467496097268504,0.2124524352270075,0.8205699508739078,0.9477684209907796,0.5322331489035176,0.9817082827274264,0.9747852892740236,0.9715877367896312,0.9731838865204256,0.620802345916727,0.7886079736704316,0.6947156172471394,0.9936044104370552,0.9879511630071904,0.9907697225509908,0.8787646688732664,0.8077519580220746,0.774483168732437,0.6486016985502273,480622080,63.722139268997125,8.75e-05,0.067821550438309,0.1578561183051126,0.1467496097268504,0.1197529583975362,0.1853989531829332,0.2124524352270075
G2,61,0.1470471901817102,0.2070742883072752,0.8238619635778531,0.9484349699378892,0.5405307463162934,0.9826201744793772,0.9766939962883048,0.9703966800014956,0.9735351546971288,0.6150956316455528,0.8168132411935964,0.7017461321155801,0.9937654520997616,0.9887152343200544,0.9912339106883208,0.9003155890561019,0.8437706952734737,0.7914716035371447,0.6640156094250387,476427264,65.39044744000421,4.375e-05,0.0683237825230301,0.1574468152659768,0.1470471901817102,0.1148626761187592,0.184423224410663,0.2070742883072752
G2,62,0.1461273899026905,0.2096988910240017,0.8221806234066992,0.9469627695534838,0.5377177514025523,0.9818613492640615,0.976367952452559,0.9691766108748212,0.9727589909391642,0.6156670510600386,0.8094169664610571,0.6993711959325434,0.9928299571439568,0.9888732811017582,0.9908476691658202,0.8846265199768385,0.8339625304307942,0.792521234721359,0.6647070266064365,478522368,64.37330842600204,4.375e-05,0.0678182428379559,0.1566182943394183,0.1461273899026905,0.1167531720078032,0.1858914371450535,0.2096988910240017
G2,63,0.1467377356946035,0.2105791928802823,0.8210626118663803,0.9487938023413596,0.5324516702636681,0.9819423629941132,0.9763550908959492,0.9711073662638514,0.9737241581961522,0.6223380079167665,0.7866206028510473,0.694901745478285,0.9927078408227428,0.9890766509487744,0.9908889192021672,0.8650063317855635,0.8144585687382297,0.7676718547341116,0.6414919852034525,478522880,63.25094769502175,4.375e-05,0.0680120176777187,0.1574514359693396,0.1467377356946035,0.1185761274187825,0.184006130703104,0.2105791928802823
G2,64,0.1462183501591488,0.2096941969616131,0.8254141534669058,0.9483662956797289,0.5462022787005175,0.9816738860204712,0.9775259094984649,0.9695050820174184,0.973498974789924,0.6282337954757053,0.8070637690950718,0.706508179718329,0.9920369798988864,0.9894707534636776,0.990752204937044,0.8826025056947608,0.8351211109914953,0.7815892815892815,0.6547681539807524,478521344,64.44383140400168,4.375e-05,0.0678650140854658,0.1567066719709365,0.1462183501591488,0.118433913098286,0.1825205670359234,0.2096941969616131
G2,65,0.1460808488355692,0.208024912700057,0.824411403121022,0.9487965662384114,0.5414533501188977,0.9829842930057572,0.9766747635704108,0.9707942206539414,0.9737256137204604,0.626774560483822,0.7990978576700162,0.7025231740903913,0.993232956918149,0.989611939323201,0.9914191418185916,0.8792880607464053,0.8281483581038763,0.7735786819970313,0.6458284321064226,480620032,63.73411886300892,4.375e-05,0.0678865266862478,0.1563886440365077,0.1460808488355692,0.1162254701122745,0.1835988856632159,0.208024912700057
G2,66,0.1459278375743326,0.2075257256782303,0.8235990776918084,0.9486622909743,0.5395050563183426,0.9826298857827824,0.9778364588461712,0.9695089461717716,0.9736548968677216,0.6186033917342774,0.8084034494508663,0.7008811748998665,0.9925855575583292,0.9898957954560272,0.9912388518191032,0.8914557799135878,0.834388298490803,0.7867291877753952,0.6702945749464219,478522368,64.25914843499777,4.375e-05,0.0674292118226354,0.156997251376341,0.1459278375743326,0.1162261522116346,0.1825991467391658,0.2075257256782303
G2,67,0.1463491533274746,0.2083546691651766,0.8250915992374144,0.949423799930902,0.5434915512081382,0.9823594465732028,0.9761228003680694,0.97199757690069,0.9740558209708476,0.6338560644687916,0.7921985742114643,0.7042365094680703,0.9931527746634862,0.9890581509509446,0.991101233705476,0.8774195556108795,0.8188915545073802,0.7716452372859504,0.646289318826468,480620032,63.67516421401524,4.375e-05,0.0676256869835297,0.1574469327928642,0.1463491533274746,0.1182992182982464,0.1801109007495041,0.2083546691651766
G2,68,0.1465325933879097,0.2074216640735459,0.827824829372536,0.9501271016626543,0.5504437571438177,0.9829036293111356,0.978113723247293,0.9707656254480334,0.974425821632434,0.6356172360248448,0.8042191605884231,0.710046726438925,0.9926983598417494,0.9900613735758632,0.991378113168917,0.8862733908742897,0.8277453608336278,0.7761338830948339,0.664910545329434,480620032,64.52231831799145,4.375e-05,0.067677044243339,0.1577110984798215,0.1465325933879097,0.1160087424498568,0.1828258424635148,0.2074216640735459
G2,69,0.1460007086323959,0.2047302581188786,0.8240874220111266,0.9492162553058684,0.5402954017184014,0.9827506090091104,0.9761366108565804,0.9717663593056453,0.9739465826042156,0.6233896911306201,0.8021135185431344,0.7015477694936063,0.993679610409233,0.9889323008917372,0.9913002719996592,0.885666717118208,0.8336846750832188,0.7752457873608808,0.647612958226769,480619520,64.65514269299456,2.1875e-05,0.0677850932585364,0.1564312306307015,0.1460007086323959,0.1137124342565786,0.1820356471632193,0.2047302581188786
G2,70,0.1462700021613774,0.2080930736769611,0.8221905767452107,0.9477600678736824,0.536129221390378,0.9826824409715718,0.9761613747350724,0.970215753308562,0.9731794829414764,0.6152873009158608,0.8064744064181879,0.6980261997817057,0.9935600142258312,0.988981740688839,0.9912655911655008,0.898478704917533,0.8345089302222387,0.7887862811855935,0.6582754344873738,476426240,63.41140193401952,2.1875e-05,0.0677635471021419,0.1570129102744274,0.1462700021613774,0.1165516557340096,0.1830828356375504,0.2080930736769611
G2,71,0.1460448460492851,0.206381113651312,0.8227742328438244,0.9489665380596266,0.5372357746724487,0.9821203857993976,0.977309678140912,0.9703454565931768,0.9738151163994936,0.6193282637548386,0.8020998825723562,0.6989634036937786,0.992559800193012,0.9894043272822802,0.9909795518331288,0.8856547601074912,0.8338769012744727,0.7823275862068966,0.6515286611583349,476427264,64.67670991100022,2.1875e-05,0.0677731088284354,0.1565434748194469,0.1460448460492851,0.1154061849073817,0.1819498571049836,0.206381113651312
